technology,capacity_type,location,year,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4
Aluminium_production,power,AUS,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUS,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUS,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUS,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUS,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUS,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUS,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUS,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUS,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUS,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUS,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUS,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUS,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUS,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUT,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUT,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUT,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUT,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUT,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUT,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUT,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUT,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUT,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUT,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUT,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUT,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUT,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,AUT,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,BRA,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,BRA,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,BRA,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,BRA,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,BRA,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,BRA,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,BRA,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,BRA,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,BRA,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,BRA,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,BRA,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,BRA,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,BRA,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,BRA,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CHN,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CHN,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CHN,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CHN,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CHN,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CHN,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CHN,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CHN,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CHN,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CHN,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CHN,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CHN,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CHN,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CHN,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CZE,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CZE,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CZE,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CZE,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CZE,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CZE,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CZE,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CZE,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CZE,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CZE,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CZE,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CZE,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CZE,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,CZE,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,DEU,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,DEU,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,DEU,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,DEU,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,DEU,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,DEU,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,DEU,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,DEU,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,DEU,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,DEU,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,DEU,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,DEU,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,DEU,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,DEU,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ITA,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ITA,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ITA,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ITA,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ITA,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ITA,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ITA,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ITA,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ITA,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ITA,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ITA,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ITA,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ITA,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ITA,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,JPN,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,JPN,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,JPN,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,JPN,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,JPN,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,JPN,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,JPN,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,JPN,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,JPN,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,JPN,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,JPN,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,JPN,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,JPN,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,JPN,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,KOR,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,KOR,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,KOR,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,KOR,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,KOR,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,KOR,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,KOR,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,KOR,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,KOR,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,KOR,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,KOR,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,KOR,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,KOR,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,KOR,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROE,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROE,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROE,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROE,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROE,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROE,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROE,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROE,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROE,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROE,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROE,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROE,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROE,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROE,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROW,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROW,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROW,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROW,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROW,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROW,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROW,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROW,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROW,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROW,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROW,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROW,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROW,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,ROW,13,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,USA,0,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,USA,1,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,USA,2,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,USA,3,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,USA,4,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,USA,5,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,USA,6,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,USA,7,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,USA,8,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,USA,9,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,USA,10,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,USA,11,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,USA,12,0.0,0.0,0.0,0.0,0.0
Aluminium_production,power,USA,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUS,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUS,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUS,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUS,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUS,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUS,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUS,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUS,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUS,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUS,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUS,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUS,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUS,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUS,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUT,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUT,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUT,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUT,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUT,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUT,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUT,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUT,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUT,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUT,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUT,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUT,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUT,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,AUT,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,BRA,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,BRA,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,BRA,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,BRA,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,BRA,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,BRA,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,BRA,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,BRA,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,BRA,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,BRA,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,BRA,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,BRA,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,BRA,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,BRA,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CHN,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CHN,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CHN,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CHN,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CHN,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CHN,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CHN,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CHN,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CHN,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CHN,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CHN,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CHN,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CHN,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CHN,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CZE,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CZE,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CZE,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CZE,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CZE,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CZE,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CZE,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CZE,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CZE,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CZE,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CZE,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CZE,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CZE,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,CZE,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,DEU,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,DEU,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,DEU,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,DEU,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,DEU,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,DEU,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,DEU,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,DEU,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,DEU,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,DEU,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,DEU,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,DEU,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,DEU,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,DEU,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ITA,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ITA,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ITA,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ITA,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ITA,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ITA,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ITA,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ITA,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ITA,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ITA,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ITA,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ITA,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ITA,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ITA,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,JPN,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,JPN,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,JPN,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,JPN,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,JPN,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,JPN,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,JPN,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,JPN,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,JPN,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,JPN,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,JPN,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,JPN,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,JPN,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,JPN,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,KOR,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,KOR,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,KOR,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,KOR,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,KOR,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,KOR,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,KOR,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,KOR,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,KOR,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,KOR,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,KOR,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,KOR,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,KOR,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,KOR,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROE,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROE,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROE,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROE,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROE,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROE,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROE,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROE,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROE,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROE,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROE,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROE,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROE,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROE,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROW,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROW,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROW,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROW,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROW,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROW,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROW,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROW,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROW,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROW,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROW,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROW,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROW,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,ROW,13,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,USA,0,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,USA,1,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,USA,2,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,USA,3,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,USA,4,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,USA,5,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,USA,6,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,USA,7,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,USA,8,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,USA,9,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,USA,10,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,USA,11,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,USA,12,0.0,0.0,0.0,0.0,0.0
Bauxite_mining,power,USA,13,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUS,0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUS,1,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUS,2,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUS,3,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUS,4,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUS,5,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUS,6,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUS,7,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUS,8,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUS,9,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUS,10,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUS,11,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUS,12,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUS,13,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUT,0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUT,1,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUT,2,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUT,3,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUT,4,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUT,5,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUT,6,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUT,7,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUT,8,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUT,9,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUT,10,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUT,11,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUT,12,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,AUT,13,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,BRA,0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,BRA,1,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,BRA,2,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,BRA,3,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,BRA,4,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,BRA,5,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,BRA,6,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,BRA,7,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,BRA,8,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,BRA,9,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,BRA,10,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,BRA,11,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,BRA,12,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,BRA,13,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,power,CHN,0,0.0,0.0,0.0,0.0,0.0
