location,time_operation,commodity,weighted_cost_per_unit,conversion_factor,levelized_cost_per_kw,scenario
AUS,11,Compressor,31799.4949329,1.0,31.7994949329,S4
AUS,12,Compressor,26579.59586984506,1.0,26.57959586984506,S4
AUS,13,Compressor,26915.57419044523,1.0,26.91557419044523,S4
AUS,0,Copper_ore,2.97144592,5.51666667,0.016392476668571486,S4
AUS,1,Copper_ore,2.97144592,5.51666667,0.016392476668571486,S4
AUS,2,Copper_ore,2.97144592,5.51666667,0.016392476668571486,S4
AUS,3,Copper_ore,2.9714459200000003,5.51666667,0.01639247666857149,S4
AUS,4,Copper_ore,1911.0002585308189,5.51666667,10.542351432598352,S4
AUS,5,Copper_ore,1911.000226880722,5.51666667,10.542351257995318,S4
AUS,6,Copper_ore,3056.20272823805,5.51666667,16.86005172763392,S4
AUS,7,Copper_ore,3056.202670648599,5.51666667,16.860051409932115,S4
AUS,8,Copper_ore,3056.2026164947206,5.51666667,16.860051111183218,S4
AUS,9,Copper_ore,3056.2025654778918,5.51666667,16.86005082974038,S4
AUS,10,Copper_ore,3056.202517333199,5.51666667,16.860050564142156,S4
AUS,11,Copper_ore,3056.2016070849104,5.51666667,16.86004554260576,S4
AUS,12,Copper_ore,3056.201518492703,5.51666667,16.860045053872085,S4
AUS,13,Copper_ore,3056.2014483676608,5.51666667,16.8600446670156,S4
AUS,0,HEX,30159.999999999996,1.0,30.159999999999997,S4
AUS,1,HEX,29699.999999999996,1.0,29.699999999999996,S4
AUS,2,HEX,28899.999999999996,1.0,28.899999999999995,S4
AUS,3,HEX,28599.999999999996,1.0,28.599999999999998,S4
AUS,4,HEX,28199.999999999996,1.0,28.199999999999996,S4
AUS,5,HEX,27799.999999999996,1.0,27.799999999999997,S4
AUS,6,HEX,27400.0,1.0,27.4,S4
AUS,7,HEX,29142.85714285714,1.0,29.142857142857142,S4
AUS,8,HEX,58700.0,1.0,58.7,S4
AUS,9,HEX,26300.0,1.0,26.3,S4
AUS,10,HEX,34571.42857142857,1.0,34.57142857142857,S4
AUS,11,HEX,25600.0,1.0,25.6,S4
AUS,12,HEX,32800.0,1.0,32.8,S4
AUS,13,HEX,31566.666666666668,1.0,31.566666666666666,S4
AUS,0,HP,60063.48889782115,1.0,60.06348889782115,S4
AUS,1,HP,59702.63134446488,1.0,59.702631344464876,S4
AUS,2,HP,59112.73091053838,1.0,59.11273091053838,S4
AUS,3,HP,55772.94481891694,1.0,55.77294481891694,S4
AUS,4,HP,57538.76668408145,1.0,57.53876668408145,S4
AUS,5,HP,56351.382137542634,1.0,56.351382137542636,S4
AUS,6,HP,55196.1468401115,1.0,55.196146840111496,S4
AUS,7,HP,54707.8796687564,1.0,54.707879668756405,S4
AUS,8,HP,56527.46417712193,1.0,56.527464177121935,S4
AUS,9,HP,62519.72388716251,1.0,62.519723887162506,S4
AUS,10,HP,65156.971819930266,1.0,65.15697181993026,S4
AUS,11,HP,51706.537449022675,1.0,51.706537449022676,S4
AUS,12,HP,39479.11445259617,1.0,39.47911445259617,S4
AUS,13,HP,38295.86560328985,1.0,38.29586560328985,S4
AUS,0,Iron,35.170891919999995,29.89,1.0512579594887999,S4
AUS,1,Iron,35.170891919999995,29.89,1.0512579594887999,S4
AUS,2,Iron,35.170891919999995,29.89,1.0512579594887999,S4
AUS,3,Iron,35.170891919999995,29.89,1.0512579594887999,S4
AUS,4,Iron,35.17089192,29.89,1.0512579594888,S4
AUS,5,Iron,35.170891919999995,29.89,1.0512579594887999,S4
AUS,6,Iron,35.17089192,29.89,1.0512579594888,S4
AUS,7,Iron,35.17089192,29.89,1.0512579594888,S4
AUS,8,Iron,35.170891919999995,29.89,1.0512579594887999,S4
AUS,9,Iron,35.17089192,29.89,1.0512579594888,S4
AUS,10,Iron,35.17089192,29.89,1.0512579594888,S4
AUS,11,Iron,35.170891919999995,29.89,1.0512579594887999,S4
AUS,12,Iron,35.170891919999995,29.89,1.0512579594887999,S4
AUS,13,Iron,35.170891919999995,29.89,1.0512579594887999,S4
AUS,0,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,0,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,1,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,1,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,2,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,2,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,3,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,3,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,4,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,4,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,5,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,5,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,6,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,6,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,7,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,7,Nickel,3959.4050206200013,0.605625,2.397914665612988,S4
AUS,8,Nickel,3972.0835243533343,0.605625,2.4055930844364877,S4
AUS,8,Nickel,3972.0835243533343,0.605625,2.4055930844364877,S4
AUS,9,Nickel,4010.1190355533345,0.605625,2.4286283409069878,S4
AUS,9,Nickel,4010.1190355533345,0.605625,2.4286283409069878,S4
AUS,10,Nickel,4035.4760430200013,0.605625,2.443985178553988,S4
AUS,10,Nickel,4035.4760430200013,0.605625,2.443985178553988,S4
AUS,11,Nickel,4068.077909762858,0.605625,2.4637296841001306,S4
AUS,11,Nickel,4068.077909762858,0.605625,2.4637296841001306,S4
AUS,12,Nickel,4111.547065420001,0.605625,2.490055691494988,S4
AUS,12,Nickel,4111.547065420001,0.605625,2.490055691494988,S4
AUS,13,Nickel,4145.356408708889,0.605625,2.5105314750243206,S4
AUS,13,Nickel,4145.356408708889,0.605625,2.5105314750243206,S4
AUS,0,Refrigerant,15111.001,0.56875,8.59438181875,S4
AUS,1,Refrigerant,15111.001,0.56875,8.59438181875,S4
AUS,2,Refrigerant,15111.001,0.56875,8.59438181875,S4
AUS,3,Refrigerant,15111.001,0.56875,8.59438181875,S4
AUS,4,Refrigerant,15111.001,0.56875,8.59438181875,S4
AUS,5,Refrigerant,15111.001,0.56875,8.59438181875,S4
AUS,6,Refrigerant,15111.001,0.56875,8.59438181875,S4
AUS,7,Refrigerant,15111.001,0.56875,8.59438181875,S4
AUS,8,Refrigerant,15111.000999999998,0.56875,8.594381818749998,S4
AUS,9,Refrigerant,15111.001,0.56875,8.59438181875,S4
AUS,10,Refrigerant,15111.001000000002,0.56875,8.594381818750001,S4
AUS,11,Refrigerant,15111.000999999998,0.56875,8.594381818749998,S4
AUS,12,Refrigerant,15111.001,0.56875,8.59438181875,S4
AUS,13,Refrigerant,15111.001000000002,0.56875,8.594381818750001,S4
AUS,0,Steel,495.59999592000014,18.68125,9.258427423780502,S4
AUS,1,Steel,495.59999592000014,18.68125,9.258427423780502,S4
AUS,2,Steel,495.59999592000014,18.68125,9.258427423780502,S4
AUS,3,Steel,495.59999592,18.68125,9.2584274237805,S4
AUS,4,Steel,495.59999591999997,18.68125,9.2584274237805,S4
AUS,5,Steel,495.5999959200001,18.68125,9.258427423780502,S4
AUS,6,Steel,495.59999592,18.68125,9.2584274237805,S4
AUS,7,Steel,495.59999592,18.68125,9.2584274237805,S4
AUS,8,Steel,495.59999592,18.68125,9.2584274237805,S4
AUS,9,Steel,495.5999959200001,18.68125,9.258427423780502,S4
AUS,10,Steel,495.5999959200001,18.68125,9.258427423780502,S4
AUS,11,Steel,495.59999592,18.68125,9.2584274237805,S4
AUS,12,Steel,495.59999592,18.68125,9.2584274237805,S4
AUS,13,Steel,495.59999592000014,18.68125,9.258427423780502,S4
AUT,0,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S4
AUT,1,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S4
AUT,2,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S4
AUT,3,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S4
AUT,4,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S4
AUT,5,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S4
AUT,6,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S4
AUT,7,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S4
AUT,8,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S4
AUT,9,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S4
AUT,10,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S4
AUT,11,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S4
AUT,12,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S4
AUT,13,Aluminium,1714.3319999999999,4.0375,6.921615449999999,S4
AUT,0,Bauxite,32.466521058378724,16.15,0.5243343150928164,S4
AUT,1,Bauxite,32.466521058378724,16.15,0.5243343150928164,S4
AUT,2,Bauxite,32.466521058378724,16.15,0.5243343150928164,S4
AUT,3,Bauxite,32.466521058378724,16.15,0.5243343150928164,S4
AUT,4,Bauxite,32.466521058378724,16.15,0.5243343150928164,S4
AUT,5,Bauxite,32.466521058378724,16.15,0.5243343150928164,S4
AUT,6,Bauxite,32.466521058378724,16.15,0.5243343150928164,S4
AUT,7,Bauxite,32.466521058378724,16.15,0.5243343150928164,S4
AUT,8,Bauxite,32.466521058378724,16.15,0.5243343150928164,S4
AUT,9,Bauxite,32.466521058378724,16.15,0.5243343150928164,S4
AUT,10,Bauxite,32.466521058378724,16.15,0.5243343150928164,S4
AUT,11,Bauxite,32.466521058378724,16.15,0.5243343150928164,S4
AUT,12,Bauxite,32.466521058378724,16.15,0.5243343150928164,S4
AUT,13,Bauxite,32.466521058378724,16.15,0.5243343150928164,S4
AUT,0,Compressor,81383.99676,1.0,81.38399675999999,S4
AUT,1,Compressor,79183.99676,1.0,79.18399676,S4
AUT,2,Compressor,77283.99676,1.0,77.28399676,S4
AUT,3,Compressor,75483.99676,1.0,75.48399676,S4
AUT,4,Compressor,73783.99676,1.0,73.78399676,S4
AUT,5,Compressor,72083.99676,1.0,72.08399675999999,S4
AUT,6,Compressor,70383.99676,1.0,70.38399675999999,S4
AUT,7,Compressor,68783.99676,1.0,68.78399676,S4
AUT,8,Compressor,67183.99676,1.0,67.18399676,S4
AUT,9,Compressor,65583.99676,1.0,65.58399675999999,S4
AUT,10,Compressor,64083.996759999995,1.0,64.08399675999999,S4
AUT,11,Compressor,62583.996759999995,1.0,62.58399676,S4
AUT,12,Compressor,61183.996759999995,1.0,61.18399675999999,S4
AUT,13,Compressor,59783.996759999995,1.0,59.783996759999994,S4
AUT,0,Copper,352.50239999999997,5.51666667,1.944638241175008,S4
AUT,1,Copper,352.50239999999997,5.51666667,1.944638241175008,S4
AUT,2,Copper,352.50239999999997,5.51666667,1.944638241175008,S4
AUT,3,Copper,352.50239999999997,5.51666667,1.944638241175008,S4
AUT,4,Copper,352.50239999999997,5.51666667,1.944638241175008,S4
AUT,5,Copper,352.50239999999997,5.51666667,1.944638241175008,S4
AUT,6,Copper,352.50239999999997,5.51666667,1.944638241175008,S4
AUT,7,Copper,352.50239999999997,5.51666667,1.944638241175008,S4
AUT,8,Copper,352.50239999999997,5.51666667,1.944638241175008,S4
AUT,9,Copper,352.50239999999997,5.51666667,1.944638241175008,S4
AUT,10,Copper,352.50239999999997,5.51666667,1.944638241175008,S4
AUT,11,Copper,352.50239999999997,5.51666667,1.944638241175008,S4
AUT,12,Copper,352.50239999999997,5.51666667,1.944638241175008,S4
AUT,13,Copper,352.50239999999997,5.51666667,1.944638241175008,S4
AUT,0,Copper_ore,2412.072411364351,5.51666667,13.306599477400244,S4
AUT,1,Copper_ore,696.2215589242958,5.51666667,3.840822269053104,S4
AUT,2,Copper_ore,696.2215589242958,5.51666667,3.840822269053104,S4
AUT,3,Copper_ore,696.2215589242958,5.51666667,3.840822269053104,S4
AUT,4,Copper_ore,696.2215589242958,5.51666667,3.840822269053104,S4
AUT,5,Copper_ore,696.2215589242958,5.51666667,3.840822269053104,S4
AUT,6,Copper_ore,696.2215589242958,5.51666667,3.840822269053104,S4
AUT,7,Copper_ore,696.2215589242958,5.51666667,3.840822269053104,S4
AUT,8,Copper_ore,696.2215589242958,5.51666667,3.840822269053104,S4
AUT,9,Copper_ore,647.0621106774229,5.51666667,3.56962597939399,S4
AUT,10,Copper_ore,406.37098363033067,5.51666667,2.241813261048561,S4
AUT,11,Copper_ore,406.37098363033067,5.51666667,2.241813261048561,S4
AUT,12,Copper_ore,406.37098363033067,5.51666667,2.241813261048561,S4
AUT,13,Copper_ore,406.37098363033067,5.51666667,2.241813261048561,S4
AUT,0,HEX,46430.0000002048,1.0,46.4300000002048,S4
AUT,1,HEX,27207.179864355556,1.0,27.207179864355556,S4
AUT,2,HEX,25914.290975466665,1.0,25.914290975466667,S4
AUT,3,HEX,25298.290975466665,1.0,25.298290975466664,S4
AUT,4,HEX,24682.29097546666,1.0,24.68229097546666,S4
AUT,5,HEX,24120.068753244443,1.0,24.120068753244443,S4
AUT,6,HEX,23511.179864355552,1.0,23.51117986435555,S4
AUT,7,HEX,22956.068753244443,1.0,22.95606875324444,S4
AUT,8,HEX,97241.40254790467,1.0,97.24140254790467,S4
AUT,9,HEX,40212.12300000001,1.0,40.212123000000005,S4
AUT,10,HEX,22511.449910769228,1.0,22.51144991076923,S4
AUT,11,HEX,59566.666666666664,1.0,59.56666666666666,S4
AUT,12,HEX,33000.0,1.0,33.0,S4
AUT,13,HEX,51350.0,1.0,51.35,S4
AUT,0,HP,152034.006,1.0,152.034006,S4
AUT,1,HP,63834.006,1.0,63.834006,S4
AUT,2,HP,63534.006,1.0,63.534006,S4
AUT,3,HP,63234.006,1.0,63.234006,S4
AUT,4,HP,62934.006,1.0,62.934006000000004,S4
AUT,5,HP,62734.006,1.0,62.734006,S4
AUT,6,HP,62434.006,1.0,62.434006000000004,S4
AUT,7,HP,62234.006,1.0,62.234006,S4
AUT,8,HP,61934.006,1.0,61.934006000000004,S4
AUT,9,HP,71982.692060705,1.0,71.98269206070499,S4
AUT,10,HP,115412.51584615385,1.0,115.41251584615385,S4
AUT,11,HP,61134.006,1.0,61.134006,S4
AUT,12,HP,60934.006,1.0,60.934006000000004,S4
AUT,13,HP,45804.48295748286,1.0,45.80448295748286,S4
AUT,0,Iron,28.92326128,29.89,0.8645162796592,S4
AUT,1,Iron,28.92326128,29.89,0.8645162796592,S4
AUT,2,Iron,28.92326128,29.89,0.8645162796592,S4
AUT,3,Iron,28.92326128,29.89,0.8645162796592,S4
AUT,4,Iron,28.92326128,29.89,0.8645162796592,S4
AUT,5,Iron,28.92326128,29.89,0.8645162796592,S4
AUT,6,Iron,28.92326128,29.89,0.8645162796592,S4
AUT,7,Iron,28.92326128,29.89,0.8645162796592,S4
AUT,8,Iron,28.92326128,29.89,0.8645162796592,S4
AUT,9,Iron,28.92326128,29.89,0.8645162796592,S4
AUT,10,Iron,28.92326128,29.89,0.8645162796592,S4
AUT,11,Iron,28.92326128,29.89,0.8645162796592,S4
AUT,12,Iron,28.92326128,29.89,0.8645162796592,S4
AUT,13,Iron,28.92326128,29.89,0.8645162796592,S4
AUT,0,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,0,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,1,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,1,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,2,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,2,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,3,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,3,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,4,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,4,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,5,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,5,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,6,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,6,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,7,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,7,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,8,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,8,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,9,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S4
AUT,9,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S4
AUT,10,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S4
AUT,10,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S4
AUT,11,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,11,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,12,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,12,Nickel,3913.578180000001,0.605625,2.3701607852625006,S4
AUT,13,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S4
AUT,13,Nickel,3913.5781800000013,0.605625,2.3701607852625006,S4
AUT,0,Refrigerant,1208.881,0.56875,0.68755106875,S4
AUT,1,Refrigerant,1208.881,0.56875,0.68755106875,S4
AUT,2,Refrigerant,1208.881,0.56875,0.68755106875,S4
AUT,3,Refrigerant,1208.881,0.56875,0.68755106875,S4
AUT,4,Refrigerant,1208.881,0.56875,0.68755106875,S4
AUT,5,Refrigerant,1208.881,0.56875,0.68755106875,S4
AUT,6,Refrigerant,1208.881,0.56875,0.68755106875,S4
AUT,7,Refrigerant,1208.881,0.56875,0.68755106875,S4
AUT,8,Refrigerant,1208.881,0.56875,0.68755106875,S4
AUT,9,Refrigerant,1208.8809999999999,0.56875,0.6875510687499999,S4
AUT,10,Refrigerant,1208.881,0.56875,0.68755106875,S4
AUT,11,Refrigerant,1208.881,0.56875,0.68755106875,S4
AUT,12,Refrigerant,1208.881,0.56875,0.68755106875,S4
AUT,13,Refrigerant,1208.881,0.56875,0.68755106875,S4
AUT,0,Steel,495.59999592,18.68125,9.2584274237805,S4
AUT,1,Steel,495.59999591999997,18.68125,9.2584274237805,S4
AUT,2,Steel,495.59999591999997,18.68125,9.2584274237805,S4
AUT,3,Steel,495.59999591999997,18.68125,9.2584274237805,S4
AUT,4,Steel,495.59999591999997,18.68125,9.2584274237805,S4
AUT,5,Steel,495.59999591999997,18.68125,9.2584274237805,S4
AUT,6,Steel,495.59999591999997,18.68125,9.2584274237805,S4
AUT,7,Steel,495.59999591999997,18.68125,9.2584274237805,S4
AUT,8,Steel,495.59999591999997,18.68125,9.2584274237805,S4
AUT,9,Steel,495.5999959200001,18.68125,9.258427423780502,S4
AUT,10,Steel,495.59999592,18.68125,9.2584274237805,S4
AUT,11,Steel,495.59999592,18.68125,9.2584274237805,S4
AUT,12,Steel,495.59999592,18.68125,9.2584274237805,S4
AUT,13,Steel,495.59999592,18.68125,9.2584274237805,S4
BRA,0,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S4
BRA,1,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S4
BRA,2,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S4
BRA,3,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S4
BRA,4,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S4
BRA,5,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S4
BRA,6,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S4
BRA,7,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S4
BRA,8,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S4
BRA,9,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S4
BRA,10,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S4
BRA,11,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S4
BRA,12,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S4
BRA,13,Aluminium,1667.0279999999998,4.0375,6.730625549999998,S4
BRA,0,Bauxite,30.660000000000004,16.15,0.495159,S4
BRA,1,Bauxite,30.660000000000004,16.15,0.495159,S4
BRA,2,Bauxite,30.660000000000004,16.15,0.495159,S4
BRA,3,Bauxite,30.660000000000004,16.15,0.495159,S4
BRA,4,Bauxite,30.660000000000004,16.15,0.495159,S4
BRA,5,Bauxite,30.660000000000004,16.15,0.495159,S4
BRA,6,Bauxite,30.660000000000004,16.15,0.495159,S4
BRA,7,Bauxite,30.660000000000004,16.15,0.495159,S4
BRA,8,Bauxite,30.660000000000004,16.15,0.495159,S4
BRA,9,Bauxite,30.660000000000004,16.15,0.495159,S4
BRA,10,Bauxite,30.660000000000004,16.15,0.495159,S4
BRA,11,Bauxite,30.660000000000004,16.15,0.495159,S4
BRA,12,Bauxite,30.660000000000004,16.15,0.495159,S4
BRA,13,Bauxite,30.660000000000004,16.15,0.495159,S4
BRA,3,Compressor,4751859.945180707,1.0,4751.859945180707,S4
BRA,4,Compressor,499573.3333333333,1.0,499.5733333333333,S4
BRA,5,Compressor,365948.33092577837,1.0,365.94833092577835,S4
BRA,6,Compressor,114821.7875332541,1.0,114.8217875332541,S4
BRA,7,Compressor,67530.09976486232,1.0,67.53009976486231,S4
BRA,8,Compressor,48400.0,1.0,48.4,S4
BRA,9,Compressor,48200.0,1.0,48.2,S4
BRA,10,Compressor,48000.0,1.0,48.0,S4
BRA,11,Compressor,47700.0,1.0,47.7,S4
BRA,12,Compressor,47500.0,1.0,47.5,S4
BRA,13,Compressor,47300.0,1.0,47.3,S4
BRA,5,Copper,175.4628,5.51666667,0.9679697805848759,S4
BRA,6,Copper,175.4628,5.51666667,0.9679697805848759,S4
BRA,7,Copper,175.4628,5.51666667,0.9679697805848759,S4
BRA,8,Copper,175.4628,5.51666667,0.9679697805848759,S4
BRA,9,Copper,175.4628,5.51666667,0.9679697805848759,S4
BRA,10,Copper,175.4628,5.51666667,0.9679697805848759,S4
BRA,11,Copper,175.4628,5.51666667,0.9679697805848759,S4
BRA,12,Copper,175.4628,5.51666667,0.9679697805848759,S4
BRA,13,Copper,175.4628,5.51666667,0.9679697805848759,S4
BRA,3,Copper_ore,1911.24754204,5.51666667,10.543715613291493,S4
BRA,4,Copper_ore,1911.2475420399999,5.51666667,10.543715613291491,S4
BRA,5,Copper_ore,1537.2074208286283,5.51666667,8.480260943361959,S4
BRA,6,Copper_ore,2721.815875873074,5.51666667,15.015350924305848,S4
BRA,7,Copper_ore,2808.3169832784747,5.51666667,15.492548700447308,S4
BRA,8,Copper_ore,2857.328709154422,5.51666667,15.762930055026326,S4
BRA,9,Copper_ore,2857.328709154422,5.51666667,15.762930055026326,S4
BRA,10,Copper_ore,2857.328709154422,5.51666667,15.762930055026326,S4
BRA,11,Copper_ore,2857.3287091544216,5.51666667,15.762930055026322,S4
BRA,12,Copper_ore,2880.738704019442,5.51666667,15.892075193443054,S4
BRA,13,Copper_ore,2880.738704019443,5.51666667,15.892075193443057,S4
BRA,0,HEX,26970.0,1.0,26.97,S4
BRA,1,HEX,26800.0,1.0,26.8,S4
BRA,2,HEX,26400.0,1.0,26.4,S4
BRA,3,HEX,26200.0,1.0,26.2,S4
BRA,4,HEX,26100.0,1.0,26.1,S4
BRA,5,HEX,25900.0,1.0,25.9,S4
BRA,6,HEX,40450.0,1.0,40.45,S4
BRA,7,HEX,25500.0,1.0,25.5,S4
BRA,8,HEX,25400.0,1.0,25.4,S4
BRA,9,HEX,25200.0,1.0,25.2,S4
BRA,10,HEX,25000.0,1.0,25.0,S4
BRA,11,HEX,24800.0,1.0,24.8,S4
BRA,12,HEX,44366.666666666664,1.0,44.36666666666667,S4
BRA,13,HEX,24500.0,1.0,24.5,S4
BRA,3,HP,162849.19876,1.0,162.84919876,S4
BRA,4,HP,150878.84596000036,1.0,150.87884596000035,S4
BRA,5,HP,49449.19876,1.0,49.44919876,S4
BRA,6,HP,77799.19876,1.0,77.79919876,S4
BRA,7,HP,49449.19876,1.0,49.44919876,S4
BRA,8,HP,49449.19876,1.0,49.44919876,S4
BRA,9,HP,49449.19876,1.0,49.44919876,S4
BRA,10,HP,49449.19876,1.0,49.44919876,S4
BRA,11,HP,49449.19876,1.0,49.44919876,S4
BRA,12,HP,87149.19876,1.0,87.14919876,S4
BRA,13,HP,49349.19876,1.0,49.34919876,S4
BRA,3,Iron,22.926233999999997,29.89,0.6852651342599999,S4
BRA,4,Iron,22.926234,29.89,0.68526513426,S4
BRA,5,Iron,22.926234,29.89,0.68526513426,S4
BRA,6,Iron,22.926233999999997,29.89,0.6852651342599999,S4
BRA,7,Iron,22.926233999999997,29.89,0.6852651342599999,S4
BRA,8,Iron,22.926233999999997,29.89,0.6852651342599999,S4
BRA,9,Iron,22.926233999999997,29.89,0.6852651342599999,S4
BRA,10,Iron,22.926233999999997,29.89,0.6852651342599999,S4
